SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,HeapSortNComp,HeapSortTns,
seq_120_83,7140,62000,3736,18000,832,17300,784,9000,923,10900,1284,10800,
seq_120_84,7140,57300,3415,16500,832,17200,735,8900,784,10500,1305,11200,
seq_120_85,7140,60200,3683,17600,832,17400,928,9800,884,10400,1292,10900,
seq_120_86,7140,59000,3872,18500,832,16800,897,8900,743,10100,1297,11100,
seq_120_87,7140,58800,3729,17900,832,17200,846,9300,765,10300,1295,11000,
seq_120_88,7140,59100,3682,17700,832,17900,821,9300,778,10400,1288,10900,
seq_120_89,7140,57400,3310,22500,832,21000,816,9400,762,10000,1282,11000,
seq_120_90,7140,58200,3817,18200,832,17600,944,10300,923,11000,1276,10700,
seq_120_91,7140,57900,3447,16700,832,17100,991,10100,919,10900,1283,10900,
seq_120_92,7140,79700,3795,29500,832,35000,746,12800,758,15800,1265,14500,
seq_120_93,7140,69000,3487,21400,832,22700,760,11200,916,13600,1281,11900,
seq_120_94,7140,63800,3442,22600,832,25400,804,12100,814,13900,1283,19800,
seq_120_95,7140,78500,3603,29700,832,28900,793,13900,774,15600,1294,15400,
seq_120_96,7140,59100,3569,18300,832,30800,831,11100,837,13000,1302,12400,
seq_120_97,7140,57600,3720,17800,832,18800,756,9400,1144,11800,1286,11300,
seq_120_98,7140,57700,3724,17800,832,20600,813,10500,805,11400,1293,11800,
seq_120_99,7140,59300,3386,16400,832,18500,794,9900,766,10400,1295,11500,
seq_130_0,8385,70600,4160,19800,914,20700,1166,12300,883,75300,1438,12400,
seq_130_1,8385,70200,4374,20800,914,20200,989,10800,901,92100,1434,12400,
seq_130_2,8385,68200,4563,21700,914,20300,915,10100,871,123100,1434,13400,
seq_130_3,8385,65400,4638,22200,914,20300,899,10200,893,109800,1432,18900,
seq_130_4,8385,70400,4133,19800,914,21300,1009,10800,929,78900,1424,13000,
seq_130_5,8385,66100,4043,19500,914,19700,990,10800,822,33200,1416,12100,
seq_130_6,8385,66300,4684,22200,914,19700,862,10000,1058,34100,1416,11900,
seq_130_7,8385,79900,4643,22100,914,20200,915,12500,896,46300,1417,12000,
seq_130_8,8385,67300,4503,21300,914,19600,1045,11200,930,65200,1432,11900,
seq_130_9,8385,65800,4564,21700,914,19200,848,10000,936,50000,1449,12300,
seq_130_10,8385,68000,4048,19400,914,19300,1023,10700,894,41600,1438,12200,
seq_130_11,8385,64300,4571,21800,914,19200,783,10100,1031,28600,1434,12300,
seq_130_12,8385,64900,4297,20600,914,19100,1068,11000,864,44600,1446,12400,
seq_130_13,8385,69600,3936,19000,914,19300,914,10300,833,26200,1438,12100,
seq_130_14,8385,67500,4385,20900,914,19000,1022,10600,836,28000,1420,12200,
seq_130_15,8385,68100,4421,21100,914,18800,937,10700,984,28300,1425,12100,
seq_130_16,8385,69700,4149,19800,914,19400,923,10200,929,28300,1435,12000,
seq_130_17,8385,72200,3804,18400,914,19100,922,9900,972,27600,1446,12200,
seq_130_18,8385,70400,4166,19800,914,19300,876,9900,794,26500,1422,12100,
seq_130_19,8385,65700,4523,21500,914,19000,976,10700,925,29300,1401,11800,
seq_130_20,8385,67900,4623,21800,914,18800,863,10500,876,27200,1419,12000,
seq_130_21,8385,64900,4051,19300,914,19000,947,10300,1013,28200,1425,12100,
seq_130_22,8385,67700,4395,20900,914,19200,938,9900,986,28700,1436,14100,
seq_130_23,8385,62400,4761,22500,914,19200,838,9800,949,26300,1411,12600,
seq_130_24,8385,71000,3930,18800,914,18700,1154,10700,942,28500,1432,12500,
seq_130_25,8385,66200,3994,19200,914,19100,908,10200,1029,28900,1431,12500,
seq_130_26,8385,70600,4364,20800,914,19300,917,10800,965,31700,1433,12400,
seq_130_27,8385,66700,4131,19700,914,19000,1016,11400,828,28500,1425,11900,
seq_130_28,8385,68000,4717,22300,914,19200,872,10000,846,26900,1436,12100,
seq_130_29,8385,67600,4723,22300,914,18700,882,10000,887,27600,1429,12100,
seq_130_30,8385,80700,4506,21400,914,18600,957,10500,920,26800,1420,12100,
seq_130_31,8385,62600,4222,20100,914,19200,872,10100,925,29500,1427,12200,
seq_130_32,8385,67400,4471,21300,914,19200,1070,11200,961,29400,1415,11800,
seq_130_33,8385,64400,4242,20200,914,19300,941,10600,870,28800,1431,12600,
seq_130_34,8385,67600,4682,22200,914,18700,882,10200,985,28700,1398,12600,
seq_130_35,8385,68600,4265,20400,914,18900,934,10500,840,27500,1421,12500,
seq_130_36,8385,65300,4478,21300,914,19000,866,10000,883,28000,1423,12000,
seq_130_37,8385,67000,4503,21400,914,19100,1055,10200,859,26600,1416,12000,
seq_130_38,8385,69100,4348,20800,914,20100,938,10100,881,27400,1414,11900,
seq_130_39,8385,69100,4360,20700,914,18800,908,10500,990,28500,1440,12500,
seq_130_40,8385,69300,4120,19700,914,18800,809,9900,826,27200,1442,11900,
seq_130_41,8385,65400,4392,21500,914,21200,813,10100,998,49000,1438,12100,
seq_130_42,8385,68100,3788,18200,914,19100,1006,10700,934,29700,1425,12000,
seq_130_43,8385,71300,4514,21600,914,19000,967,10000,880,31300,1426,12400,
seq_130_44,8385,69500,4642,21800,914,18900,860,10100,918,30400,1421,12400,
seq_130_45,8385,66300,4638,22000,914,20900,838,10400,889,29200,1434,11800,
seq_130_46,8385,65200,4291,20500,914,19600,838,10200,1174,30500,1408,16300,
seq_130_47,8385,81100,4418,29700,914,21300,892,10000,920,28200,1412,12100,
seq_130_48,8385,64400,4311,20500,914,19500,945,10300,923,29000,1433,12000,
seq_130_49,8385,68600,4563,21600,914,19300,815,9700,939,27500,1416,11700,
seq_130_50,8385,80100,4083,23000,914,23300,818,12300,860,39700,1430,19800,
seq_130_51,8385,68700,4429,21200,914,19400,906,10100,864,27200,1449,12200,
seq_130_52,8385,72100,4236,26400,914,19400,970,10100,1003,27800,1431,12100,
seq_130_53,8385,66200,4396,20800,914,19300,843,10300,834,28700,1423,12000,
seq_130_54,8385,70500,4131,19700,914,19200,1026,11100,947,27100,1420,11800,
seq_130_55,8385,65100,3836,18300,914,18700,833,10200,863,29100,1440,12200,
seq_130_56,8385,66600,4524,21000,914,18700,850,9800,876,29100,1416,11800,
seq_130_57,8385,67700,3689,17800,914,18800,855,9700,837,27600,1439,12000,
seq_130_58,8385,68800,4248,20200,914,18600,851,9800,1034,28200,1422,11900,
seq_130_59,8385,66200,3870,18500,914,19100,853,9700,965,30700,1432,12000,
seq_130_60,8385,63200,4041,19300,914,18800,808,9800,875,41900,1426,12000,
seq_130_61,8385,66800,3970,19000,914,18900,972,10500,874,27100,1424,12300,
seq_130_62,8385,69400,4270,20200,914,19100,838,10000,919,37100,1441,12000,
seq_130_63,8385,70900,4193,20000,914,18900,857,10100,894,27700,1441,12000,
seq_130_64,8385,68100,4200,20000,914,19200,1017,11100,873,33900,1420,12100,
seq_130_65,8385,68000,4376,20700,914,19000,854,9800,848,27100,1430,12100,
seq_130_66,8385,70300,3918,18800,914,18800,1006,11000,922,27700,1443,12400,
seq_130_67,8385,64100,4213,20000,914,18700,1198,11500,832,46000,1424,11900,
seq_130_68,8385,62700,4212,20100,914,18700,886,10700,888,42800,1436,12500,
seq_130_69,8385,69800,4066,19500,914,20100,1082,11400,789,28300,1433,12000,
seq_130_70,8385,71700,4008,19100,914,18800,950,10300,960,27600,1433,12000,
seq_130_71,8385,78800,4762,31900,914,22500,873,12100,829,28000,1418,11500,
seq_130_72,8385,70600,4207,20000,914,19100,904,10300,976,30500,1420,11900,
seq_130_73,8385,70400,3999,19100,914,19000,805,9800,902,26700,1421,11800,
seq_130_74,8385,66900,4504,21300,914,25100,854,11200,840,27300,1432,15100,
seq_130_75,8385,70000,4165,19900,914,18700,973,10300,891,27600,1432,12300,
seq_130_76,8385,66600,4390,20700,914,18500,835,9600,910,26400,1417,12000,
seq_130_77,8385,65000,4301,20400,914,18700,1049,10200,951,27300,1423,11900,
seq_130_78,8385,69600,4423,20900,914,18600,832,9800,953,27400,1435,12500,
seq_130_79,8385,68500,4325,20600,914,19200,925,10300,886,40100,1420,11700,
seq_130_80,8385,67300,4051,19400,914,19600,808,10000,1001,28300,1423,11900,
seq_130_81,8385,64200,4752,22400,914,19000,851,9700,915,14100,1421,11900,
seq_130_82,8385,68400,4409,21000,914,19000,855,10300,904,30800,1424,12000,
seq_130_83,8385,69600,4138,19700,914,18900,871,10000,1087,13700,1443,12000,
seq_130_84,8385,69700,4544,21900,914,18600,809,9500,880,11900,1428,11800,
seq_130_85,8385,64900,4490,21300,914,19100,937,10400,1006,13100,1420,11800,
seq_130_86,8385,67900,4344,20500,914,19100,857,9800,984,12100,1421,11700,
seq_130_87,8385,64400,4145,19700,914,20100,972,10700,856,12300,1433,11700,
seq_130_88,8385,70800,4636,21900,914,19100,865,9900,959,14200,1424,11900,
seq_130_89,8385,68400,4218,20000,914,19900,971,10700,853,11900,1430,12000,
seq_130_90,8385,65500,4354,20600,914,18700,997,9900,873,11800,1420,14000,
seq_130_91,8385,67700,3951,18900,914,18500,980,10100,1000,12400,1447,12100,
seq_130_92,8385,67500,4427,20900,914,18800,786,9500,878,12000,1427,12000,
seq_130_93,8385,65600,4156,22500,914,18800,1083,11100,890,14600,1418,13000,
seq_130_94,8385,63900,4560,21500,914,18500,1030,10500,1076,14500,1431,11900,
seq_130_95,8385,67700,4274,28700,914,25300,1049,13800,893,17000,1431,16400,
seq_130_96,8385,94500,4504,36100,914,28200,867,14500,933,16200,1441,17500,
seq_130_97,8385,91000,4305,31100,914,28000,846,12300,882,15200,1429,16600,
seq_130_98,8385,90600,4418,32900,914,28000,843,13600,944,17500,1429,16100,
seq_130_99,8385,96100,4611,37600,914,28300,869,14100,788,16900,1424,17300,
seq_140_0,9730,111100,5582,41700,1004,31900,1022,15600,996,21300,1560,18700,
seq_140_1,9730,97500,4835,29400,1004,22100,859,10800,1071,13100,1585,13400,
seq_140_2,9730,77200,5221,24600,1004,20800,1030,11500,947,12700,1568,13100,
seq_140_3,9730,74800,4315,20600,1004,21300,973,11000,1085,13300,1586,13100,
seq_140_4,9730,81600,4480,21400,1004,21700,1043,10900,903,13300,1584,13300,
seq_140_5,9730,76800,4545,21600,1004,25300,927,11100,949,12800,1576,13100,
seq_140_6,9730,76200,5160,32900,1004,24300,945,12500,1106,17300,1575,15500,
seq_140_7,9730,78200,5333,25100,1004,22300,926,11100,950,13100,1556,13300,
seq_140_8,9730,75200,4509,21400,1004,20900,944,10300,959,13100,1565,13100,
seq_140_9,9730,73800,4984,23500,1004,20300,868,10700,1045,12900,1582,13000,
seq_140_10,9730,77600,4829,22500,1004,20600,1046,11500,1020,13000,1553,12900,
seq_140_11,9730,81200,4619,22000,1004,20800,1140,12100,1086,16600,1587,13300,
seq_140_12,9730,77200,5065,23500,1004,20500,1066,11000,1159,13100,1545,13200,
seq_140_13,9730,77100,4570,21600,1004,20500,969,10700,932,13000,1590,13100,
seq_140_14,9730,78200,5010,23600,1004,20500,1010,11000,1153,14100,1575,13200,
seq_140_15,9730,80400,4848,22900,1004,20500,928,10900,983,12300,1583,13300,
seq_140_16,9730,80100,4995,23500,1004,20600,929,10200,975,12600,1588,13000,
seq_140_17,9730,75000,4864,23000,1004,20000,1100,11900,1070,13400,1555,13000,
seq_140_18,9730,79800,4854,23000,1004,20500,911,10300,929,12200,1560,13200,
seq_140_19,9730,81500,5108,24100,1004,20400,920,10900,999,12900,1565,13600,
seq_140_20,9730,76000,4627,21900,1004,20600,917,10300,946,40500,1565,13200,
seq_140_21,9730,82000,5075,32000,1004,21200,1027,11000,997,15800,1550,13200,
seq_140_22,9730,79200,4630,21900,1004,20800,1004,10200,1053,12500,1578,13300,
seq_140_23,9730,77000,4953,23300,1004,31300,1012,12800,1096,15500,1580,17000,
seq_140_24,9730,93900,4893,32900,1004,23600,903,10500,863,11800,1576,13100,
seq_140_25,9730,80800,4792,22600,1004,21000,914,10800,1019,12800,1564,13200,
seq_140_26,9730,75500,5160,24400,1004,21400,1050,11700,985,12600,1559,13100,
seq_140_27,9730,76900,5039,23800,1004,20400,941,11100,947,12400,1560,13200,
seq_140_28,9730,75400,5019,23500,1004,20800,1008,10800,1037,12600,1559,13000,
seq_140_29,9730,80900,4438,21100,1004,20800,988,10700,872,12400,1572,13100,
seq_140_30,9730,80900,4822,22800,1004,20400,962,10800,989,12300,1559,12600,
seq_140_31,9730,76000,4839,22800,1004,20300,1080,11200,908,12400,1566,13000,
seq_140_32,9730,75600,4969,23300,1004,20600,936,13300,1056,14300,1569,14000,
seq_140_33,9730,77300,5568,26000,1004,22500,909,10500,1031,12900,1566,13000,
seq_140_34,9730,77800,4702,22300,1004,20400,915,10500,892,12100,1562,12700,
seq_140_35,9730,77800,5165,24300,1004,20700,948,11000,1072,13100,1570,13200,
seq_140_36,9730,79400,5040,23500,1004,20400,1065,11700,1093,12500,1560,13000,
seq_140_37,9730,77000,4569,21600,1004,20600,998,10900,892,11900,1560,12700,
seq_140_38,9730,76300,5084,24000,1004,25400,959,10800,914,12300,1568,13100,
seq_140_39,9730,79500,5157,24300,1004,20400,978,10500,1022,12700,1564,12900,
seq_140_40,9730,76300,5094,24000,1004,20600,902,10400,1078,12400,1579,13000,
seq_140_41,9730,78200,5244,24700,1004,21300,981,11300,952,12600,1568,12900,
seq_140_42,9730,78300,4949,23300,1004,20400,987,11000,1154,12500,1560,12900,
seq_140_43,9730,79500,4833,22900,1004,20300,986,10800,1026,11600,1565,12800,
seq_140_44,9730,74200,4379,20800,1004,20400,967,11400,1211,13000,1565,13100,
seq_140_45,9730,81400,4914,23200,1004,20500,1101,12000,1003,12100,1557,13100,
seq_140_46,9730,77200,4987,23500,1004,20300,1038,11000,1168,13500,1578,13200,
seq_140_47,9730,79200,4844,22900,1004,20700,959,10800,947,12700,1576,13200,
seq_140_48,9730,80600,4971,23400,1004,20300,922,10500,1148,13000,1586,13400,
seq_140_49,9730,76100,5317,25000,1004,20400,1091,11500,995,12800,1538,12900,
seq_140_50,9730,78900,4683,22200,1004,20500,872,10400,1062,12600,1561,13200,
seq_140_51,9730,79100,4938,23300,1004,20300,1081,11600,1151,12200,1574,13100,
seq_140_52,9730,77000,5205,24400,1004,20400,972,10600,833,11900,1578,12900,
seq_140_53,9730,103700,4825,22800,1004,20600,1224,12400,882,12100,1568,13000,
seq_140_54,9730,81600,4706,22300,1004,20400,955,10500,1147,12600,1564,13000,
seq_140_55,9730,80400,4578,21800,1004,20800,865,10600,892,11700,1571,13000,
seq_140_56,9730,77600,4570,21700,1004,21000,925,10400,1089,13700,1591,12700,
seq_140_57,9730,77800,5196,24400,1004,20800,977,10800,925,12100,1564,13100,
seq_140_58,9730,77200,4800,23400,1004,20400,967,10800,1111,13600,1585,13100,
seq_140_59,9730,81000,5326,25000,1004,20300,1011,11400,1047,12500,1587,12800,
seq_140_60,9730,80000,4979,23600,1004,20600,867,10500,1044,12200,1577,13100,
seq_140_61,9730,78900,5241,24700,1004,20400,969,10700,972,12400,1562,12900,
seq_140_62,9730,77600,5484,25700,1004,20100,1083,11500,1089,12400,1559,13000,
seq_140_63,9730,75600,4961,23400,1004,20500,962,11000,1155,13300,1561,12900,
seq_140_64,9730,72600,5275,24800,1004,20200,1087,11500,986,12400,1552,12800,
seq_140_65,9730,78100,4798,22700,1004,20400,932,10600,1103,12800,1568,12900,
seq_140_66,9730,79500,5360,25100,1004,20200,998,10700,917,12100,1560,12700,
seq_140_67,9730,81200,4924,23200,1004,20300,1040,11000,1258,12300,1573,12900,
seq_140_68,9730,74200,5441,25500,1004,20200,954,10900,1152,13200,1567,12700,
seq_140_69,9730,78400,4539,21600,1004,20300,1047,11900,923,12200,1549,12600,
seq_140_70,9730,75400,5425,25300,1004,20200,1000,10900,1222,13900,1552,12900,
seq_140_71,9730,78700,4909,23100,1004,20300,932,10700,877,11900,1572,12600,
seq_140_72,9730,80700,4894,23100,1004,20300,1011,10800,901,12400,1566,13100,
seq_140_73,9730,76600,4785,22600,1004,20500,946,10700,949,12000,1572,13000,
seq_140_74,9730,78600,5266,24700,1004,21000,901,10500,1213,12000,1580,13400,
seq_140_75,9730,72700,4463,21300,1004,20400,945,10700,956,13000,1565,14400,
seq_140_76,9730,83100,4924,23300,1004,22200,947,10700,978,12400,1554,13100,
seq_140_77,9730,79000,4602,21800,1004,20800,967,11100,1062,13100,1581,13100,
seq_140_78,9730,76800,4814,22800,1004,20200,897,10700,973,12500,1576,13000,
seq_140_79,9730,77100,5578,26100,1004,20700,1101,11900,1001,12400,1582,12800,
seq_140_80,9730,76500,5327,25000,1004,20400,1017,10900,1085,12600,1579,13900,
seq_140_81,9730,83900,4913,23300,1004,20400,1029,10800,1064,12500,1584,13200,
seq_140_82,9730,77600,5280,24800,1004,20000,930,10800,956,14000,1583,13100,
seq_140_83,9730,78800,5929,27700,1004,20300,1028,11600,956,12100,1554,12600,
seq_140_84,9730,80000,5052,23900,1004,20300,912,10500,1006,12100,1573,12800,
seq_140_85,9730,79400,5213,24600,1004,20600,880,10600,1108,11800,1553,12700,
seq_140_86,9730,77600,4740,22600,1004,20400,1163,12000,866,11900,1557,12600,
seq_140_87,9730,80400,4504,21400,1004,20400,1025,10900,884,11900,1572,13000,
seq_140_88,9730,77600,4425,21000,1004,20300,905,10600,912,12200,1566,13700,
seq_140_89,9730,75300,4914,23200,1004,20200,1163,11900,1022,12800,1556,12900,
seq_140_90,9730,73800,5153,24200,1004,20400,869,10600,929,12600,1592,13100,
seq_140_91,9730,79200,5042,23700,1004,20600,924,10600,897,12200,1556,13100,
seq_140_92,9730,75300,5041,23700,1004,21300,984,10700,1032,12500,1582,13000,
seq_140_93,9730,76600,4925,23300,1004,20100,946,11000,939,12000,1562,12900,
seq_140_94,9730,77400,5123,24100,1004,20200,1023,10600,967,12200,1568,13200,
seq_140_95,9730,79500,4973,23400,1004,20100,998,11000,1366,13500,1576,13300,
seq_140_96,9730,72300,4759,22400,1004,20400,979,10800,1109,12600,1566,12500,
seq_140_97,9730,78800,4496,21400,1004,20300,967,10900,851,12200,1581,13100,
seq_140_98,9730,74500,4577,21700,1004,20800,994,11000,1165,13300,1564,12900,
seq_140_99,9730,76700,5359,25100,1004,20300,1079,11500,986,12300,1564,13000,
seq_150_0,11175,92500,5925,27700,1094,22500,972,11800,1078,13700,1725,14300,
seq_150_1,11175,90800,5620,26500,1094,23800,1078,12300,1164,13400,1712,14400,
seq_150_2,11175,92200,5591,26300,1094,23100,1122,11700,922,15100,1725,15900,
seq_150_3,11175,94900,5904,27400,1094,22800,1233,12400,1009,13700,1702,14100,
seq_150_4,11175,85600,5880,27500,1094,22600,1184,12100,1041,13500,1711,13900,
seq_150_5,11175,86100,5818,27400,1094,22200,1084,12300,1136,13800,1713,13900,
seq_150_6,11175,93200,5210,24600,1094,22500,1039,12100,1122,13200,1727,14100,
seq_150_7,11175,85700,5546,26100,1094,22500,1068,11700,1111,13800,1715,14100,
seq_150_8,11175,93000,5529,26100,1094,22300,1140,12500,1298,14600,1716,14100,
seq_150_9,11175,88200,5446,25700,1094,22100,1174,12300,1020,13200,1712,14000,
seq_150_10,11175,91100,6749,31400,1094,22100,1163,12300,1048,13700,1684,13600,
seq_150_11,11175,89400,6111,28600,1094,22700,972,11300,1068,13700,1721,14200,
seq_150_12,11175,91500,5440,25600,1094,21900,1274,13200,1263,13400,1718,14000,
seq_150_13,11175,86400,6064,28400,1094,22300,982,11500,1221,13800,1711,15000,
seq_150_14,11175,91200,5985,27900,1094,23800,964,11700,1036,13100,1705,14100,
seq_150_15,11175,91900,5710,26800,1094,22200,957,11300,1118,13400,1710,14000,
seq_150_16,11175,87500,5366,25300,1094,22200,1136,12400,1012,13300,1711,14300,
seq_150_17,11175,82100,6027,28100,1094,22800,1046,11700,1105,13900,1701,14000,
seq_150_18,11175,86200,5581,26500,1094,22000,997,10900,1173,13900,1707,14200,
seq_150_19,11175,93900,5543,26100,1094,22000,1072,11600,1002,12800,1717,14300,
seq_150_20,11175,88000,5105,24200,1094,22400,1011,11800,1188,14100,1729,14300,
seq_150_21,11175,86900,5981,28000,1094,23100,1220,12300,1098,13300,1696,14100,
seq_150_22,11175,91300,5438,25600,1094,22400,1086,11700,1010,12900,1710,13900,
seq_150_23,11175,89900,5496,25800,1094,21900,1002,11900,1072,13400,1728,14300,
seq_150_24,11175,83700,5554,26200,1094,22400,1011,11800,1048,13000,1724,14100,
seq_150_25,11175,87800,5329,25200,1094,22400,1158,12200,1099,13600,1709,14400,
seq_150_26,11175,91800,5552,26000,1094,22400,1126,11600,1159,13900,1716,14300,
seq_150_27,11175,93100,5681,26700,1094,21900,1080,11500,1039,13300,1728,14400,
seq_150_28,11175,91600,5799,27200,1094,24300,1007,11800,1165,13400,1725,14200,
seq_150_29,11175,92400,5840,27300,1094,22400,1075,11700,989,13200,1724,14200,
seq_150_30,11175,89900,6409,29900,1094,22300,955,11400,957,12800,1727,13700,
seq_150_31,11175,94300,5703,26700,1094,25000,1003,12900,1045,14900,1723,18000,
seq_150_32,11175,116300,5922,28700,1094,22300,1105,12400,1100,13400,1681,13900,
seq_150_33,11175,90500,5401,25400,1094,22300,1133,12100,1137,13300,1730,14500,
seq_150_34,11175,87200,5741,27000,1094,22400,1227,12600,1060,13700,1687,14100,
seq_150_35,11175,86700,6235,29100,1094,22200,1121,11900,1315,14000,1691,14000,
seq_150_36,11175,87900,5664,26700,1094,22100,1097,11700,960,13300,1714,14400,
seq_150_37,11175,93300,5887,27900,1094,22300,1025,11300,1007,12500,1721,14300,
seq_150_38,11175,88800,5545,26100,1094,22500,1060,11500,1334,14200,1723,14200,
seq_150_39,11175,88700,5685,26600,1094,22400,1048,11800,992,13000,1723,14300,
seq_150_40,11175,90800,6247,29100,1094,22300,1124,12200,1062,13800,1709,13800,
seq_150_41,11175,92700,5989,28000,1094,22300,1025,11900,1053,13000,1704,14000,
seq_150_42,11175,86100,5950,27800,1094,22300,1014,11700,1062,12800,1709,14000,
seq_150_43,11175,90000,5979,28100,1094,22100,1005,11700,1078,14300,1707,14400,
seq_150_44,11175,86100,4948,23500,1094,22500,1085,11800,1276,13700,1716,14200,
seq_150_45,11175,95400,6027,28200,1094,22400,1163,12300,986,13400,1725,14000,
seq_150_46,11175,91200,5850,27500,1094,22000,956,11400,1049,13100,1707,14000,
seq_150_47,11175,88500,6174,28800,1094,21900,1217,12400,1222,14300,1715,13900,
seq_150_48,11175,93300,6018,28100,1094,22400,1024,11600,1038,13200,1728,14600,
seq_150_49,11175,94100,5532,26000,1094,22100,1062,11600,988,13500,1710,14100,
seq_150_50,11175,92500,5913,27800,1094,22100,1238,12100,1078,12900,1719,14400,
